Country,UniversityName,Campus,CourseType,ProgramTitle,ApplicationFee,Currency,DiscountedValue,CourseFee,InTake,Duration,EnglishlanguageTest,TextBox,UniversityInterview,GreGmatRequirement,Score,AcademicRequirement,Commission,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,"MSc Coastal Engineering
",0,GBP,0,19800,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MSc Cyber Security,0,GBP,0,19800,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MSc Criminology,0,GBP,0,17600,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MSc Coastal Engineering,0,GBP,0,19800,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MSc Digital and Social Media Marketing,0,GBP,0,18400,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MA Architecture,0,GBP,0,17600,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,"MSc Healthcare Management, Leadership and Innovation",0,GBP,0,19800,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,Queen Mary University London,London,UG,Accounting and Management BSc (Hons),0,GBP,0,26350,Winter 2025,3 Years,Yes,"IELTS-6.5, TOEFL-92,PTE-71",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,UG,Computer Science BSc (Hons),0,GBP,0,28350,winter 2025,3 Years,Yes,"IELTS-6.5, TOEFL-92,PTE-71",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,UG,Accounting and Finance BSc (Hons),0,GBP,0,26350,winter 2025,3 Years,Yes,"IELTS-6.5, TOEFL-92,PTE-71",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,UG,Biomedical Engineering BEng / MEng (Hons),0,GBP,0,28350,winter 2025,4 years,Yes,"IELTS-6.5, TOEFL-92,PTE-71",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,UG,Business Management BSc (Hons),0,GBP,0,26350,winter 2025,3 Years,Yes,"IELTS-6.5, TOEFL-92,PTE-71",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,UG,Business with Law BSc (Hons),0,GBP,0,26350,Winter 2025,3 Years,Yes,"IELTS-6.5, TOEFL-92,PTE-71",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,UG,Chemical Engineering BEng (Hons),0,GBP,0,28350,Winter 2025,3 Years,Yes,"IELTS-6.5, TOEFL-92,PTE-71",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,UG,Comparative Literature and Film Studies BA (Hons),0,GBP,0,23350,winter 2025,3 Years,Yes,"IELTS-6.5, TOEFL-92,PTE-71",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Banking and Finance MSc,0,GBP,0,31850,Winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Finance MSc,0,GBP,0,31850,winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Accounting and Management MSc,0,GBP,0,31850,winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,International Human Resource Management Mres,0,GBP,0,28900,winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Management MSc,0,GBP,0,31850,winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Engineering Management MSc,0,GBP,0,28900,winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Advanced Mechanical Engineering MSc,0,GBP,0,28900,winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Big Data Science MSc,0,GBP,0,31850,winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,International Financial Management MSc,0,GBP,0,28900,winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Business Analytics MSc,0,GBP,0,31850,Winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Advanced Robotics MSc,0,GBP,0,28900,Winter 2025,1 Year,Yes,"IELTS-7.0, TOEFL-100,PTE-76",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queen Mary University London,London,PG,Cancer and Molecular and Cellular Biology MSc,0,GBP,0,28900,Winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0," requirements typically include academic prerequisites such as specific A-level grades, International Baccalaureate (IB) scores, or equivalent qualifications ",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",UG,BSc Business Economics,0,GBP,0,20800,winter 2025 ,3 Years,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",UG,BSc Business Management with Placement,0,GBP,0,20800,winter 2025,4 years,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",UG,BSc Environmental Management,0,GBP,0,20800,winter2025,3 Years,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",UG,BSc Professional Nursing (Adult),0,GBP,0,20800,winter2025,3 Years,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",UG,MEng Aerospace Engineering,0,GBP,0,25300,winter2025,4 years,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",UG,"MEng Computer Science
",0,GBP,0,25300,winter2025,4 years,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",UG,MSci Archaeology,0,GBP,0,25300,winter 2025,4 years,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",UG,BSc Applied Mathematics and Physics,0,GBP,0,25300,winter 2025,3 Years,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MA Arts Management,0,GBP,0,21500,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MSc Building Information Modelling Project Management,0,GBP,0,21500,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MSc Human Resource Management,0,GBP,0,25800,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MSc Management,0,GBP,0,25800,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MSc Mechanical Engineering with Management,0,GBP,0,25800,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MSc Applied Behaviour Analysis,0,GBP,0,21500,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MSc Applied Cyber Security with Professional Internship,0,GBP,0,25800,winter 2025,2 years,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MSc Business Analytics,0,GBP,0,25800,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MSc Clinical Anatomy,0,GBP,0,25800,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MA Film,0,GBP,0,21500,winter 2025,1 year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,MSc Data Analytics,0,GBP,0,25800,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Queens University Belfast,"Belfast, Northern Ireland",PG,"LLM Postgraduate Taught Human Rights Law
",0,GBP,0,21500,winter 2025,1 Year,Yes,"IELTS-6.5, TOEFL-90,PTE-69",Yes,0,0,"For some programmes, an interview, admissions test, or the submission of written work may form part of the selection process.",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",UG,Business and Luxury Brand Management BA (Hons),0,GBP,0,25000,winter 2025,3 Years,Yes,IELTS-6.0,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",UG,Business and Management BA (Hons),0,GBP,0,25000,winter 2025,3 Years,Yes,IELTS-6.0,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",UG,Business and Marketing BA (Hons),0,GBP,0,25000,winter 2025,3 Years,Yes,IELTS-6.0,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",UG,Fashion Design BA (Hons),0,GBP,0,22500,winter 2025,3 Years,Yes,IELTS-6.0,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",UG,"Business, Technology and Entrepreneurship BSc (Hons) with Foundation",0,GBP,0,22500,winter 2025,4 years,Yes,IELTS-6.0,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",UG,Business and Finance BA (Hons) with Foundation,0,GBP,0,25000,winter 2025,4 years,Yes,IELTS-6.0,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",UG,Fashion Marketing BA (Hons),0,GBP,0,22500,winter 2025,3 Years,Yes,IELTS-6.0,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",UG,"Film and Screen Production BA (Hons) with Foundation
",0,GBP,0,22500,winter 2025,4 years,Yes,IELTS-6.0,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,Digital Marketing and Analytics MSc,0,GBP,0,26000,winter2025,12-16Months,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
UK,Regents University,"Inner Cir, London",PG,"User Experience (UX) Design MA
",0,GBP,0,26000,winter 2025,1 Year,Yes,IELTS-6.5,Yes,0,0," Requirement for  Undergraduate Courses
 Higher Secondary School Certificate XII: 65 or, 70%
",,,,,,,,,,,,
